synthetic_171000_171000_avg105_std125_random_n14,171000,171000,22644684,171000,171000,200616576,785.932,128,2.59454,20.2698,2.23432,19.7946,1639.27
synthetic_171000_171000_avg105_std125_diagonal_0.5_n14,171000,171000,22644684,171000,171000,64821696,186.256,128,0.575631,4.49711,10.0708,28.8281,529.384
synthetic_171000_171000_avg105_std125_diagonal_0.05_n14,171000,171000,22644684,171000,171000,92671136,309.24,128,0.903134,7.05573,6.4188,26.2683,756.889
synthetic_268000_268000_avg105_std0.2_random_n14,268000,268000,28006098,268000,268000,450281536,1507.8,128,6.00291,46.8977,1.19435,19.2027,3679
synthetic_268000_268000_avg105_std0.2_diagonal_0.5_n14,268000,268000,28006098,268000,268000,81007040,189.248,128,0.705128,5.50881,10.1677,29.41,661.594
synthetic_526000_526000_avg70_std2.5_random_n14,526000,526000,36556775,526000,526000,906367744,2379.34,128,0,0,0,0,7409.73
synthetic_171000_171000_avg105_std125_diagonal_0.005_n14,171000,171000,22644684,171000,171000,120444416,431.888,128,1.78015,13.9074,3.25649,17.3209,984.415
synthetic_218000_218000_avg105_std0.2_random_n14,218000,218000,22780969,218000,218000,321330592,1310.52,128,4.18317,32.681,1.39414,19.6647,2625.32
synthetic_526000_526000_avg70_std2.5_diagonal_0.5_n14,526000,526000,36556775,526000,526000,108369664,196.442,128,0.943538,7.37139,9.91856,29.4028,885.11
synthetic_268000_268000_avg105_std0.2_diagonal_0.05_n14,268000,268000,28006098,268000,268000,115502432,312.419,128,1.04155,8.13708,6.88358,28.3892,943.312
synthetic_218000_218000_avg105_std0.2_diagonal_0.5_n14,218000,218000,22780969,218000,218000,65894368,189.252,128,0.574133,4.48542,10.1578,29.3816,538.167
synthetic_268000_268000_avg105_std0.2_diagonal_0.005_n14,268000,268000,28006098,268000,268000,153251584,447.208,128,1.65169,12.9038,4.34075,23.7529,1251.87
synthetic_526000_526000_avg70_std2.5_diagonal_0.05_n14,526000,526000,36556775,526000,526000,153455648,319.773,128,1.39643,10.9096,6.70175,28.1322,1253.28
synthetic_218000_218000_avg105_std0.2_diagonal_0.05_n14,218000,218000,22780969,218000,218000,93952448,312.416,128,0.848211,6.62664,6.87557,28.356,767.313
synthetic_68000_68000_avg420_std1.6_random_n14,68000,68000,28526083,68000,68000,129222080,352.996,128,1.25248,9.78498,5.83058,26.4123,1055.4
synthetic_526000_526000_avg70_std2.5_diagonal_0.005_n14,526000,526000,36556775,526000,526000,204652256,459.82,128,2.25493,17.6167,4.15025,23.2339,1671.8
synthetic_218000_218000_avg105_std0.2_diagonal_0.005_n14,218000,218000,22780969,218000,218000,124396448,446.054,128,1.33942,10.4642,4.35409,23.7757,1016.16
synthetic_68000_68000_avg420_std1.6_diagonal_0.5_n14,68000,68000,28526083,68000,68000,79165152,177.518,128,0.690043,5.39096,10.5829,29.3696,646.474
synthetic_68000_68000_avg420_std1.6_diagonal_0.05_n14,68000,68000,28526083,68000,68000,114053280,299.821,128,1.01812,7.95407,7.1727,28.678,931.399
synthetic_68000_68000_avg420_std1.6_diagonal_0.005_n14,68000,68000,28526083,68000,68000,129222080,352.996,128,1.2524,9.78436,5.83096,26.414,1055.4
synthetic_526000_526000_avg45_std0.84_random_n14,526000,526000,23407446,526000,526000,635297504,2614.08,128,0,0,0,0,5196.23
synthetic_526000_526000_avg45_std0.84_diagonal_0.5_n14,526000,526000,23407446,526000,526000,70972736,203.206,128,0.62007,4.8443,9.66391,29.3015,579.712
synthetic_526000_526000_avg45_std0.84_diagonal_0.05_n14,526000,526000,23407446,526000,526000,102296864,337.027,128,0.932291,7.28353,6.4275,28.0899,835.525
synthetic_526000_526000_avg45_std0.84_diagonal_0.005_n14,526000,526000,23407446,526000,526000,134217536,473.397,128,1.47073,11.4901,4.07436,23.3623,1096.44
synthetic_4690000_4690000_avg6_std8_random_n14,4690000,4690000,35653194,4690000,4690000,1135184992,3083.96,128,0,0,0,0,10075.1
synthetic_121000_121000_avg220_std2.5_random_n14,121000,121000,26558853,121000,121000,152671392,474.842,128,1.7531,13.6961,3.87831,22.2941,1247.33
synthetic_121000_121000_avg220_std2.5_diagonal_0.5_n14,121000,121000,26558853,121000,121000,74771104,181.53,128,0.651586,5.09052,10.4346,29.3766,610.612
synthetic_4690000_4690000_avg6_std8_diagonal_0.5_n14,4690000,4690000,35653194,4690000,4690000,174888224,390.526,128,2.48594,19.4214,3.67154,18.0099,1429.88
synthetic_5155000_5155000_avg6_std2.25_random_n14,5155000,5155000,28375480,5155000,5155000,905956352,3092.74,128,0,0,0,0,8351.33
synthetic_121000_121000_avg220_std2.5_diagonal_0.05_n14,121000,121000,26558853,121000,121000,107460736,304.614,128,0.963751,7.5293,7.0548,28.5447,877.581
synthetic_4690000_4690000_avg6_std8_diagonal_0.05_n14,4690000,4690000,35653194,4690000,4690000,211902272,494.343,128,2.48654,19.4261,3.67065,21.8163,1731.99
synthetic_5155000_5155000_avg6_std2.25_diagonal_0.5_n14,5155000,5155000,28375480,5155000,5155000,164698880,480.427,128,2.73216,21.345,2.65875,15.4321,1346.49
synthetic_121000_121000_avg220_std2.5_diagonal_0.005_n14,121000,121000,26558853,121000,121000,137335712,417.1,128,1.45001,11.3282,4.68899,24.2468,1121.79
synthetic_64000_64000_avg420_std125_random_n14,64000,64000,26843052,64000,64000,120572480,349.176,128,1.16155,9.0746,5.91608,26.5736,984.737
synthetic_5155000_5155000_avg6_std2.25_diagonal_0.05_n14,5155000,5155000,28375480,5155000,5155000,180857600,537.373,128,2.73242,21.3471,2.65849,16.9445,1478.6
synthetic_4690000_4690000_avg6_std8_diagonal_0.005_n14,4690000,4690000,35653194,4690000,4690000,265458016,644.556,128,4.07533,31.8385,2.23963,16.6753,2170.76
synthetic_64000_64000_avg420_std125_diagonal_0.5_n14,64000,64000,26843052,64000,64000,74463936,177.405,128,0.65241,5.09695,10.533,29.219,608.084
synthetic_5155000_5155000_avg6_std2.25_diagonal_0.005_n14,5155000,5155000,28375480,5155000,5155000,230428800,712.07,128,2.82587,22.0771,2.57058,20.8749,1883.77
synthetic_64000_64000_avg420_std125_diagonal_0.05_n14,64000,64000,26843052,64000,64000,107234912,299.489,128,0.97906,7.6489,7.0188,28.0393,875.74
synthetic_171000_171000_avg220_std0.2_random_n14,171000,171000,37534470,171000,171000,247247136,558.72,128,2.99454,23.3948,3.20878,21.1369,2020.22
synthetic_64000_64000_avg420_std125_diagonal_0.005_n14,64000,64000,26843052,64000,64000,120350240,348.348,128,1.15983,9.06113,5.92488,26.5641,982.918
synthetic_141000_141000_avg220_std0.84_random_n14,141000,141000,30949435,141000,141000,186399776,502.272,128,2.20063,17.1924,3.60036,21.684,1522.87
synthetic_171000_171000_avg220_std0.2_diagonal_0.5_n14,171000,171000,37534470,171000,171000,105694080,181.592,128,0.919469,7.18335,10.4504,29.4275,863.141
synthetic_64000_64000_avg420_std0.64_random_n14,64000,64000,26848108,64000,64000,120699776,349.565,128,1.16252,9.08217,5.91227,26.5795,985.789
synthetic_141000_141000_avg220_std0.84_diagonal_0.5_n14,141000,141000,30949435,141000,141000,87140480,181.558,128,0.759826,5.93614,10.4275,29.3593,711.625
synthetic_64000_64000_avg420_std0.64_diagonal_0.5_n14,64000,64000,26848108,64000,64000,74489088,177.446,128,0.648846,5.06911,10.5928,29.3894,608.289
synthetic_171000_171000_avg220_std0.2_diagonal_0.05_n14,171000,171000,37534470,171000,171000,151947552,304.821,128,1.36066,10.6301,7.0619,28.5881,1240.89
synthetic_141000_141000_avg220_std0.84_diagonal_0.05_n14,141000,141000,30949435,141000,141000,125271680,304.762,128,1.12279,8.77176,7.05661,28.5625,1023.04
synthetic_64000_64000_avg420_std0.64_diagonal_0.05_n14,64000,64000,26848108,64000,64000,107302496,299.665,128,0.956373,7.47166,7.18665,28.7225,876.27
synthetic_171000_171000_avg220_std0.2_diagonal_0.005_n14,171000,171000,37534470,171000,171000,197232160,425.469,128,2.09116,16.3372,4.59498,24.1452,1611.05
synthetic_141000_141000_avg220_std0.84_diagonal_0.005_n14,141000,141000,30949435,141000,141000,161675584,422.386,128,1.70978,13.3577,4.63395,24.2071,1320.6
synthetic_64000_64000_avg420_std0.64_diagonal_0.005_n14,64000,64000,26848108,64000,64000,120699776,349.565,128,1.16275,9.08398,5.91109,26.5742,985.789
synthetic_1383000_1383000_avg20_std2.5_random_n14,1383000,1383000,26968582,1383000,1383000,839347936,3012.32,128,0,0,0,0,6903.69
