synthetic_141000_141000_avg20_std1.6_random_n14,141000,141000,2749294,141000,141000,67935488,2371.02,128,1.17922,9.21263,0.596853,14.7483,555.468
synthetic_141000_141000_avg20_std1.6_diagonal_0.5_n14,141000,141000,2749294,141000,141000,9291616,237.964,128,0.0866112,0.67665,8.1262,27.4636,75.9225
synthetic_141000_141000_avg20_std1.6_diagonal_0.05_n14,141000,141000,2749294,141000,141000,13433440,388.614,128,0.126521,0.988442,5.56288,27.181,109.748
synthetic_141000_141000_avg20_std1.6_diagonal_0.005_n14,141000,141000,2749294,141000,141000,17039648,519.783,128,0.195137,1.52451,3.6068,22.3543,139.235
synthetic_268000_268000_avg4_std13_random_n14,268000,268000,2774111,268000,268000,79059008,2749.89,128,2.82047,22.0349,0.251792,7.1758,648.654
synthetic_268000_268000_avg4_std13_diagonal_0.5_n14,268000,268000,2774111,268000,268000,11957536,331.04,128,0.145339,1.13546,4.88633,21.0621,97.7387
synthetic_268000_268000_avg4_std13_diagonal_0.05_n14,268000,268000,2774111,268000,268000,15002944,440.82,128,0.152228,1.18928,4.6652,25.2303,122.603
synthetic_268000_268000_avg4_std13_diagonal_0.005_n14,268000,268000,2774111,268000,268000,19125120,589.414,128,0.304425,2.37832,2.33283,16.0829,156.396
synthetic_64000_64000_avg45_std0.64_random_n14,64000,64000,2848108,64000,64000,30874304,984.029,128,0.391383,3.05768,1.86292,20.1946,252.304
synthetic_64000_64000_avg45_std0.64_diagonal_0.5_n14,64000,64000,2848108,64000,64000,8627328,202.914,128,0.0775804,0.606097,9.39819,28.4685,70.4688
synthetic_64000_64000_avg45_std0.64_diagonal_0.05_n14,64000,64000,2848108,64000,64000,12431424,336.48,128,0.115799,0.904681,6.29638,27.4825,101.535
synthetic_64000_64000_avg45_std0.64_diagonal_0.005_n14,64000,64000,2848108,64000,64000,15937184,459.571,128,0.174847,1.36599,4.17002,23.3342,130.19
synthetic_952000_952000_avg3.1_std2.25_random_n14,952000,952000,2652079,952000,952000,84275104,3077.7,128,29.9473,233.963,0.0226709,0.720413,725.044
synthetic_952000_952000_avg3.1_std2.25_diagonal_0.5_n14,952000,952000,2652079,952000,952000,26229280,889.008,128,0.506949,3.96054,1.33925,13.2453,214.517
synthetic_952000_952000_avg3.1_std2.25_diagonal_0.05_n14,952000,952000,2652079,952000,952000,26738080,908.193,128,0.506552,3.95744,1.3403,13.5128,218.67
synthetic_952000_952000_avg3.1_std2.25_diagonal_0.005_n14,952000,952000,2652079,952000,952000,30808576,1061.68,128,0.50742,3.96422,1.33801,15.5433,251.914
synthetic_68000_68000_avg45_std1.6_random_n14,68000,68000,3026083,68000,68000,34409024,1037.08,128,0.438781,3.42797,1.76552,20.0754,281.156
synthetic_68000_68000_avg45_std1.6_diagonal_0.5_n14,68000,68000,3026083,68000,68000,9213824,204.48,128,0.0842095,0.657886,9.19941,28.0104,75.263
synthetic_68000_68000_avg45_std1.6_diagonal_0.05_n14,68000,68000,3026083,68000,68000,13127680,333.818,128,0.123099,0.961711,6.29312,27.3007,107.223
synthetic_68000_68000_avg45_std1.6_diagonal_0.005_n14,68000,68000,3026083,68000,68000,16957248,460.37,128,0.18848,1.4725,4.11014,23.032,138.526
synthetic_526000_526000_avg6_std0.84_random_n14,526000,526000,2893446,526000,526000,90922784,3042.37,128,9.42724,73.6503,0.0785726,2.46904,751.087
synthetic_526000_526000_avg6_std0.84_diagonal_0.5_n14,526000,526000,2893446,526000,526000,16898176,484.016,128,0.281686,2.20067,2.6296,15.3573,138.125
synthetic_526000_526000_avg6_std0.84_diagonal_0.05_n14,526000,526000,2893446,526000,526000,17459040,503.4,128,0.281668,2.20053,2.62977,15.868,142.717
